"ID"	"Noun"	"Region"	"Condition"	"predictability_weight"	"deletion_rate"	"Surprisal"	"ThatFraction"
"1"	79549350	"accusation"	"V2_0"	"of"	0	0.2	12.588210105896	0.0347222222222222
"2"	79549350	"admission"	"V2_0"	"of"	0	0.2	15.5262222290039	0.00694444444444444
"3"	79549350	"allegation"	"V2_0"	"of"	0	0.2	12.2856750488281	0
"4"	79549350	"announcement"	"V2_0"	"of"	0	0.2	12.5024089813232	0.0625
"5"	79549350	"arrest"	"V2_0"	"of"	0	0.2	12.5345640182495	0
"6"	79549350	"arrival"	"V2_0"	"of"	0	0.2	12.7398338317871	0
"7"	79549350	"assertion"	"V2_0"	"of"	0	0.2	11.6735372543335	0.0659722222222222
"8"	79549350	"assessment"	"V2_0"	"of"	0	0.2	13.3709201812744	0
"9"	79549350	"assumption"	"V2_0"	"of"	0	0.2	13.0825634002686	0.0486111111111111
"10"	79549350	"assurance"	"V2_0"	"of"	0	0.2	13.2731046676636	0
"11"	79549350	"belief"	"V2_0"	"of"	0	0.2	11.6586685180664	0
"12"	79549350	"book"	"V2_0"	"of"	0	0.2	12.8145961761475	0
"13"	79549350	"certainty"	"V2_0"	"of"	0	0.2	11.6818952560425	0.0659722222222222
"14"	79549350	"claim"	"V2_0"	"of"	0	0.2	12.3534383773804	0.00347222222222222
"15"	79549350	"complaint"	"V2_0"	"of"	0	0.2	11.7855815887451	0
"16"	79549350	"computer"	"V2_0"	"of"	0	0.2	11.7335758209229	0.00347222222222222
"17"	79549350	"concern"	"V2_0"	"of"	0	0.2	12.8138151168823	0
"18"	79549350	"conclusion"	"V2_0"	"of"	0	0.2	12.8980464935303	0
"19"	79549350	"confirmation"	"V2_0"	"of"	0	0.2	12.5858221054077	0.00347222222222222
"20"	79549350	"conjecture"	"V2_0"	"of"	0	0.2	13.3470058441162	0.00694444444444444
"21"	79549350	"contention"	"V2_0"	"of"	0	0.2	12.8944416046143	0.0729166666666667
"22"	79549350	"conviction"	"V2_0"	"of"	0	0.2	13.1913022994995	0.00347222222222222
"23"	79549350	"declaration"	"V2_0"	"of"	0	0.2	12.4257392883301	0
"24"	79549350	"departure"	"V2_0"	"of"	0	0.2	14.2163009643555	0
"25"	79549350	"disclosure"	"V2_0"	"of"	0	0.2	14.1315746307373	0
"26"	79549350	"dismissal"	"V2_0"	"of"	0	0.2	13.3304500579834	0
"27"	79549350	"evidence"	"V2_0"	"of"	0	0.2	11.3083267211914	0.00694444444444444
"28"	79549350	"fact"	"V2_0"	"of"	0	0.2	11.306529045105	0.159722222222222
"29"	79549350	"feeling"	"V2_0"	"of"	0	0.2	12.7690906524658	0
"30"	79549350	"finding"	"V2_0"	"of"	0	0.2	11.4760646820068	0.03125
"31"	79549350	"guess"	"V2_0"	"of"	0	0.2	12.3181324005127	0
"32"	79549350	"house"	"V2_0"	"of"	0	0.2	10.8814563751221	0
"33"	79549350	"idea"	"V2_0"	"of"	0	0.2	11.7676496505737	0.0173611111111111
"34"	79549350	"impression"	"V2_0"	"of"	0	0.2	11.8530197143555	0
"35"	79549350	"indication"	"V2_0"	"of"	0	0.2	12.7550849914551	0.0451388888888889
"36"	79549350	"information"	"V2_0"	"of"	0	0.2	11.9017238616943	0
"37"	79549350	"insinuation"	"V2_0"	"of"	0	0.2	12.8991575241089	0
"38"	79549350	"interview"	"V2_0"	"of"	0	0.2	12.9847593307495	0
"39"	79549350	"intuition"	"V2_0"	"of"	0	0.2	13.0154609680176	0
"40"	79549350	"job"	"V2_0"	"of"	0	0.2	13.9964389801025	0
"41"	79549350	"message"	"V2_0"	"of"	0	0.2	11.4241704940796	0.0138888888888889
"42"	79549350	"murder"	"V2_0"	"of"	0	0.2	12.7742595672607	0
"43"	79549350	"myth"	"V2_0"	"of"	0	0.2	12.4818181991577	0.00694444444444444
"44"	79549350	"news"	"V2_0"	"of"	0	0.2	10.4093971252441	0.0208333333333333
"45"	79549350	"notion"	"V2_0"	"of"	0	0.2	12.2153759002686	0.0208333333333333
"46"	79549350	"observation"	"V2_0"	"of"	0	0.2	11.2102127075195	0.0694444444444444
"47"	79549350	"opinion"	"V2_0"	"of"	0	0.2	12.9853210449219	0.00694444444444444
"48"	79549350	"perception"	"V2_0"	"of"	0	0.2	12.3222188949585	0.0416666666666667
"49"	79549350	"photo"	"V2_0"	"of"	0	0.2	11.387228012085	0
"50"	79549350	"prediction"	"V2_0"	"of"	0	0.2	13.5904102325439	0.0173611111111111
"51"	79549350	"presumption"	"V2_0"	"of"	0	0.2	12.9499492645264	0.03125
"52"	79549350	"proof"	"V2_0"	"of"	0	0.2	13.4013729095459	0.0138888888888889
"53"	79549350	"realization"	"V2_0"	"of"	0	0.2	12.5015411376953	0.0138888888888889
"54"	79549350	"recognition"	"V2_0"	"of"	0	0.2	13.5835189819336	0.00694444444444444
"55"	79549350	"remark"	"V2_0"	"of"	0	0.2	12.3334159851074	0.0555555555555556
"56"	79549350	"reminder"	"V2_0"	"of"	0	0.2	11.7868680953979	0
"57"	79549350	"report"	"V2_0"	"of"	0	0.2	11.298210144043	0
"58"	79549350	"revelation"	"V2_0"	"of"	0	0.2	11.8125677108765	0.03125
"59"	79549350	"rumor"	"V2_0"	"of"	0	0.2	11.2458457946777	0
"60"	79549350	"sense"	"V2_0"	"of"	0	0.2	12.9595470428467	0.0104166666666667
"61"	79549350	"speculation"	"V2_0"	"of"	0	0.2	12.1131858825684	0.0277777777777778
"62"	79549350	"statement"	"V2_0"	"of"	0	0.2	12.138334274292	0.0138888888888889
"63"	79549350	"story"	"V2_0"	"of"	0	0.2	11.2564601898193	0.00347222222222222
"64"	79549350	"suggestion"	"V2_0"	"of"	0	0.2	12.4083423614502	0.0451388888888889
"65"	79549350	"suspicion"	"V2_0"	"of"	0	0.2	12.7197399139404	0.0104166666666667
"66"	79549350	"thought"	"V2_0"	"of"	0	0.2	14.0905027389526	0
"67"	79549350	"truth"	"V2_0"	"of"	0	0.2	12.6624908447266	0.00694444444444444
"68"	79549350	"understanding"	"V2_0"	"of"	0	0.2	13.9667778015137	0.0104166666666667
"69"	79549350	"video"	"V2_0"	"of"	0	0.2	11.6360454559326	0
"70"	79549350	"view"	"V2_0"	"of"	0	0.2	12.1221961975098	0
"71"	161055217	"accusation"	"V2_0"	"of"	0	0.7	15.6925201416016	0.180555555555556
"72"	161055217	"admission"	"V2_0"	"of"	0	0.7	16.622501373291	0.00694444444444444
"73"	161055217	"allegation"	"V2_0"	"of"	0	0.7	16.219388961792	0.298611111111111
"74"	161055217	"announcement"	"V2_0"	"of"	0	0.7	16.8680419921875	0.121527777777778
"75"	161055217	"assertion"	"V2_0"	"of"	0	0.7	15.3230094909668	0.649305555555556
"76"	161055217	"assessment"	"V2_0"	"of"	0	0.7	15.8969249725342	0.0104166666666667
"77"	161055217	"assumption"	"V2_0"	"of"	0	0.7	16.7005043029785	0.274305555555556
"78"	161055217	"assurance"	"V2_0"	"of"	0	0.7	15.9293155670166	0.166666666666667
"79"	161055217	"belief"	"V2_0"	"of"	0	0.7	15.7258205413818	0.381944444444444
"80"	161055217	"certainty"	"V2_0"	"of"	0	0.7	15.6544752120972	0.15625
"81"	161055217	"claim"	"V2_0"	"of"	0	0.7	15.7106046676636	0.145833333333333
"82"	161055217	"complaint"	"V2_0"	"of"	0	0.7	15.4592618942261	0.0625
"83"	161055217	"concern"	"V2_0"	"of"	0	0.7	16.179313659668	0.152777777777778
"84"	161055217	"conclusion"	"V2_0"	"of"	0	0.7	17.7565612792969	0.15625
"85"	161055217	"confirmation"	"V2_0"	"of"	0	0.7	15.8554220199585	0.0833333333333333
"86"	161055217	"conjecture"	"V2_0"	"of"	0	0.7	16.2562675476074	0.243055555555556
"87"	161055217	"contention"	"V2_0"	"of"	0	0.7	16.2337169647217	0.180555555555556
"88"	161055217	"conviction"	"V2_0"	"of"	0	0.7	16.1180267333984	0.25
"89"	161055217	"declaration"	"V2_0"	"of"	0	0.7	16.3684978485107	0.0138888888888889
"90"	161055217	"disclosure"	"V2_0"	"of"	0	0.7	16.4532012939453	0.0243055555555556
"91"	161055217	"evidence"	"V2_0"	"of"	0	0.7	15.5143814086914	0.184027777777778
"92"	161055217	"fact"	"V2_0"	"of"	0	0.7	15.4215421676636	0.527777777777778
"93"	161055217	"feeling"	"V2_0"	"of"	0	0.7	16.1065139770508	0.111111111111111
"94"	161055217	"finding"	"V2_0"	"of"	0	0.7	15.1641902923584	0.138888888888889
"95"	161055217	"guess"	"V2_0"	"of"	0	0.7	16.6399803161621	0.0277777777777778
"96"	161055217	"idea"	"V2_0"	"of"	0	0.7	15.9495725631714	0.104166666666667
"97"	161055217	"impression"	"V2_0"	"of"	0	0.7	15.0667533874512	0.5
"98"	161055217	"indication"	"V2_0"	"of"	0	0.7	16.1176376342773	0.173611111111111
"99"	161055217	"information"	"V2_0"	"of"	0	0.7	16.5570964813232	0.100694444444444
"100"	161055217	"insinuation"	"V2_0"	"of"	0	0.7	16.7912654876709	0
"101"	161055217	"intuition"	"V2_0"	"of"	0	0.7	16.8906993865967	0.0381944444444444
"102"	161055217	"message"	"V2_0"	"of"	0	0.7	16.064733505249	0.128472222222222
